CustomerId,Id,AttributeId,AttributeValueId,Name,Description,ShowOnPage,DisplayOrder,Value
14625,206106,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14625,471689,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23611,130120,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23611,199381,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23611,478909,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
957,144393,5,8,Kanal kupca za cenovnik,,TRUE,1,1
957,196608,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
957,484880,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
117164,507042,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
117164,507075,5,8,Kanal kupca za cenovnik,,TRUE,1,2
117164,507113,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
118585,173842,5,8,Kanal kupca za cenovnik,,TRUE,1,1
118585,228615,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
118585,486890,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
24440,149189,5,8,Kanal kupca za cenovnik,,TRUE,1,1
24440,219630,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24440,473430,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
26988,143890,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26988,204145,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26988,492726,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17756,121122,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17756,220569,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17756,460876,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
123857,519869,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
123857,185056,5,8,Kanal kupca za cenovnik,,TRUE,1,2
123857,201706,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
123857,474525,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
46766,158630,5,8,Kanal kupca za cenovnik,,TRUE,1,3
46766,240700,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
46766,471433,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
27875,134923,5,8,Kanal kupca za cenovnik,,TRUE,1,1
27875,191823,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
27875,473385,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1942,153376,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1942,207559,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1942,498472,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52208,180373,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52208,228240,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52208,478013,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
126344,190064,5,8,Kanal kupca za cenovnik,,TRUE,1,1
126344,200309,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
126344,459315,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
36219,119501,5,8,Kanal kupca za cenovnik,,TRUE,1,1
36219,192794,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
36219,480092,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
9757,131733,5,8,Kanal kupca za cenovnik,,TRUE,1,1
9757,195713,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
9757,493143,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22528,133429,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22528,206836,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22528,468140,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
33337,521301,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
33337,159351,5,8,Kanal kupca za cenovnik,,TRUE,1,2
33337,217416,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
33337,460299,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4455,517361,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
4455,178660,5,8,Kanal kupca za cenovnik,,TRUE,1,3
4455,212957,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4455,489398,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
13204,128438,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13204,227332,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13204,460855,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17100,130119,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17100,200274,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17100,470170,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
50618,131612,5,8,Kanal kupca za cenovnik,,TRUE,1,1
50618,221675,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50618,474369,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
30467,516490,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
30467,175971,5,8,Kanal kupca za cenovnik,,TRUE,1,3
30467,225987,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
30467,476090,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
123696,175259,5,8,Kanal kupca za cenovnik,,TRUE,1,1
123696,238725,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
123696,458128,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
25278,181565,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25278,215999,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25278,457746,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
4246,133865,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4246,231582,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4246,493802,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
127154,512311,16,40,Kanal prve komunikacije,Dodeljujemo atribut kupcu u zavisnosti od toga kako nas je prvi put kontaktirao,FALSE,0,PG
127154,242912,5,8,Kanal kupca za cenovnik,,TRUE,1,1
127154,242919,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
127154,491043,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13951,158913,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13951,213488,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13951,491835,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
19856,141715,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19856,196337,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19856,494781,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
44841,147433,5,8,Kanal kupca za cenovnik,,TRUE,1,3
44841,208956,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
44841,455652,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17993,134911,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17993,224219,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17993,490460,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8444,132761,5,8,Kanal kupca za cenovnik,,TRUE,1,4
8444,218357,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8444,468275,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
58279,185800,5,8,Kanal kupca za cenovnik,,TRUE,1,2
58279,218998,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
58279,481404,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22877,135930,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22877,237000,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22877,462171,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17544,178117,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17544,215213,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17544,495621,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
26963,118549,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26963,203241,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26963,495239,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
131448,524405,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
131448,524441,5,8,Kanal kupca za cenovnik,,TRUE,1,1
131448,524454,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
33530,520114,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
33530,147320,5,8,Kanal kupca za cenovnik,,TRUE,1,3
33530,240617,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
33530,470127,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5613,146812,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5613,196477,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5613,501236,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
19219,183398,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19219,200007,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19219,468426,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
18024,135545,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18024,207777,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18024,470089,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
39785,124799,5,8,Kanal kupca za cenovnik,,TRUE,1,1
39785,236978,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
39785,503178,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
116658,521481,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
116658,155672,5,8,Kanal kupca za cenovnik,,TRUE,1,3
116658,240729,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
116658,485855,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23655,153298,5,8,Kanal kupca za cenovnik,,TRUE,1,3
23655,198068,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23655,458168,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
47622,178715,5,8,Kanal kupca za cenovnik,,TRUE,1,2
47622,211669,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
47622,457253,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
9399,122277,5,8,Kanal kupca za cenovnik,,TRUE,1,1
9399,239199,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
9399,479923,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
126863,191389,5,8,Kanal kupca za cenovnik,,TRUE,1,2
126863,238937,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
126863,467625,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11184,125860,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11184,211960,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11184,455321,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8863,151195,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8863,234676,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8863,477992,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
37014,130708,5,8,Kanal kupca za cenovnik,,TRUE,1,1
37014,221043,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37014,487316,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23901,149209,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23901,205421,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23901,459469,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
11630,137607,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11630,204122,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11630,461092,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15301,120033,5,8,Kanal kupca za cenovnik,,TRUE,1,1
15301,209693,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15301,492925,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52812,135359,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52812,231636,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52812,480878,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
35969,178866,5,8,Kanal kupca za cenovnik,,TRUE,1,2
35969,216633,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
35969,455410,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
20610,123214,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20610,223778,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20610,473015,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
103737,155370,5,8,Kanal kupca za cenovnik,,TRUE,1,1
103737,211849,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
103737,473186,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4357,146817,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4357,194639,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4357,469881,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
47478,184135,5,8,Kanal kupca za cenovnik,,TRUE,1,1
47478,233108,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
47478,478461,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8904,140003,5,8,Kanal kupca za cenovnik,,TRUE,1,2
8904,197898,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8904,469226,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
131290,523956,5,8,Kanal kupca za cenovnik,,TRUE,1,1
131290,523983,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
131290,524032,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
49322,516724,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
49322,137768,5,8,Kanal kupca za cenovnik,,TRUE,1,4
49322,236857,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Da
49322,494264,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18559,152890,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18559,192467,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18559,455554,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
34035,158511,5,8,Kanal kupca za cenovnik,,TRUE,1,2
34035,224058,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34035,454146,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18858,126644,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18858,198134,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18858,499869,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
9523,515987,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
9523,183754,5,8,Kanal kupca za cenovnik,,TRUE,1,2
9523,240801,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
9523,503801,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
118073,184827,5,8,Kanal kupca za cenovnik,,TRUE,1,2
118073,208554,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
118073,458949,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5137,123950,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5137,214211,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5137,467514,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
109634,245021,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
109634,245033,5,8,Kanal kupca za cenovnik,,TRUE,1,1
109634,487207,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
127862,451906,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
127862,451937,5,8,Kanal kupca za cenovnik,,TRUE,1,1
127862,485818,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
131454,524408,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
131454,524430,5,8,Kanal kupca za cenovnik,,TRUE,1,1
131454,524459,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13385,119001,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13385,230974,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13385,466225,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
20882,144865,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20882,193918,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20882,483337,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12517,158770,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12517,221360,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12517,471977,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
117513,142463,5,8,Kanal kupca za cenovnik,,TRUE,1,2
117513,203112,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
117513,463875,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15949,137663,5,8,Kanal kupca za cenovnik,,TRUE,1,1
15949,228921,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15949,462488,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
10108,135108,5,8,Kanal kupca za cenovnik,,TRUE,1,1
10108,229271,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
10108,481173,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
39810,141885,5,8,Kanal kupca za cenovnik,,TRUE,1,1
39810,213418,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
39810,469704,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56594,122635,5,8,Kanal kupca za cenovnik,,TRUE,1,1
56594,234383,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56594,470125,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56666,128528,5,8,Kanal kupca za cenovnik,,TRUE,1,2
56666,222298,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56666,477988,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
27005,154544,5,8,Kanal kupca za cenovnik,,TRUE,1,1
27005,228140,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
27005,500291,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
10241,136359,5,8,Kanal kupca za cenovnik,,TRUE,1,1
10241,218797,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
10241,488456,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52449,120398,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52449,222935,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52449,481812,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
51948,119212,5,8,Kanal kupca za cenovnik,,TRUE,1,1
51948,201813,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
51948,487763,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
98674,179606,5,8,Kanal kupca za cenovnik,,TRUE,1,3
98674,208458,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98674,475698,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
38472,125839,5,8,Kanal kupca za cenovnik,,TRUE,1,3
38472,225754,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38472,466871,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
26971,149727,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26971,226275,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26971,473864,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
26900,141546,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26900,225718,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26900,503029,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17029,138408,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17029,225476,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17029,480508,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
19612,130185,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19612,238285,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19612,490476,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
33332,519588,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
33332,173970,5,8,Kanal kupca za cenovnik,,TRUE,1,4
33332,224518,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
33332,468221,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
449,145154,5,8,Kanal kupca za cenovnik,,TRUE,1,1
449,232419,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
449,502263,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1614,157891,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1614,199680,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1614,457931,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1362,126181,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1362,212037,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1362,467594,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
117464,178295,5,8,Kanal kupca za cenovnik,,TRUE,1,1
117464,227361,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
117464,457168,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
20162,159868,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20162,202719,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20162,457821,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16096,517517,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
16096,134410,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16096,237160,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16096,489147,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
125419,187753,5,8,Kanal kupca za cenovnik,,TRUE,1,1
125419,219351,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
125419,473665,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
24757,176147,5,8,Kanal kupca za cenovnik,,TRUE,1,1
24757,234516,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24757,456797,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
47619,144502,5,8,Kanal kupca za cenovnik,,TRUE,1,1
47619,197772,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
47619,495624,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
44305,519710,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
44305,179616,5,8,Kanal kupca za cenovnik,,TRUE,1,4
44305,227136,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
44305,473671,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
1331,125543,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1331,208028,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1331,480155,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4090,124726,5,8,Kanal kupca za cenovnik,,TRUE,1,2
4090,207936,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4090,480439,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
30145,517056,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
30145,178058,5,8,Kanal kupca za cenovnik,,TRUE,1,2
30145,201652,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Da
30145,491056,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
121651,507203,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
121651,507204,5,8,Kanal kupca za cenovnik,,TRUE,1,1
121651,507282,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16440,177075,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16440,213379,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16440,456614,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
40089,119778,5,8,Kanal kupca za cenovnik,,TRUE,1,1
40089,211477,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
40089,480455,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
24275,124842,5,8,Kanal kupca za cenovnik,,TRUE,1,2
24275,238866,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24275,476886,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
38798,150282,5,8,Kanal kupca za cenovnik,,TRUE,1,1
38798,223593,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38798,485403,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6667,146563,5,8,Kanal kupca za cenovnik,,TRUE,1,1
6667,238516,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6667,458776,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
747,126753,5,8,Kanal kupca za cenovnik,,TRUE,1,1
747,236833,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
